code,name,url,type,manager,company
970,001182,易方达安心回馈混合,http://fund.eastmoney.com/001182.html,混合型,张清华,易方达基金
971,001183,南方利淘A,http://fund.eastmoney.com/001183.html,混合型,孙鲁闽,南方基金
972,001184,易方达新常态灵活配置混合,http://fund.eastmoney.com/001184.html,混合型,宋昆,易方达基金
973,001185,安信动态策略混合A,http://fund.eastmoney.com/001185.html,混合型,蓝雁书,安信基金
976,001189,广发聚宝混合,http://fund.eastmoney.com/001189.html,混合型,谭昌杰,广发基金
977,001190,鹏华弘润混合A,http://fund.eastmoney.com/001190.html,混合型,李君,鹏华基金
978,001191,鹏华弘润混合C,http://fund.eastmoney.com/001191.html,混合型,李君,鹏华基金
979,001192,上投摩根整合驱动混合,http://fund.eastmoney.com/001192.html,混合型,征茂平,上投摩根基金
981,001194,景顺长城稳健回报混合A,http://fund.eastmoney.com/001194.html,混合型,万梦,景顺长城基金
983,001196,东方鼎新灵活配置混合A,http://fund.eastmoney.com/001196.html,混合型,周薇,东方基金
984,001197,长盛转型升级主题灵活配置混,http://fund.eastmoney.com/001197.html,混合型,刘旭明,长盛基金
985,001198,东方惠新灵活配置混合A,http://fund.eastmoney.com/001198.html,混合型,周薇,东方基金
988,001201,申万菱信安鑫回报混合A,http://fund.eastmoney.com/001201.html,混合型,丁杰科,申万菱信基金
989,001202,东方红领先精选混合,http://fund.eastmoney.com/001202.html,混合型,纪文静,上海东方证券资产管理
990,001203,东方红稳健精选混合A,http://fund.eastmoney.com/001203.html,混合型,纪文静,上海东方证券资产管理
991,001204,东方红稳健精选混合C,http://fund.eastmoney.com/001204.html,混合型,纪文静,上海东方证券资产管理
992,001205,建信稳健回报灵活配置混合,http://fund.eastmoney.com/001205.html,混合型,牛兴华,建信基金
993,001206,广发聚惠混合A,http://fund.eastmoney.com/001206.html,混合型,代宇,广发基金
994,001207,广发聚惠混合C,http://fund.eastmoney.com/001207.html,混合型,代宇,广发基金
996,001209,前海开源一带一路混合A,http://fund.eastmoney.com/001209.html,混合型,薛小波,前海开源基金
997,001210,天弘互联网混合,http://fund.eastmoney.com/001210.html,混合型,肖志刚,天弘基金
1002,001215,博时沪港深优质企业基金A,http://fund.eastmoney.com/001215.html,混合型,张溪冈,博时基金
1003,001216,易方达新收益混合A,http://fund.eastmoney.com/001216.html,混合型,张清华,易方达基金
1004,001217,易方达新收益混合C,http://fund.eastmoney.com/001217.html,混合型,张清华,易方达基金
1005,001218,国投瑞银精选收益混合,http://fund.eastmoney.com/001218.html,混合型,桑俊,国投瑞银基金
1006,001219,上投摩根动态多因子混合,http://fund.eastmoney.com/001219.html,混合型,黄栋,上投摩根基金
1007,001220,民生加银研究精选混合,http://fund.eastmoney.com/001220.html,混合型,宋磊,民生加银基金
1008,001221,国联安鑫富混合A,http://fund.eastmoney.com/001221.html,混合型,吕中凡,国联安基金
1009,001222,鹏华外延成长混合,http://fund.eastmoney.com/001222.html,混合型,陈璇淼,鹏华基金
1011,001224,中邮新思路灵活配置混合,http://fund.eastmoney.com/001224.html,混合型,国晓雯,中邮基金
1012,001225,中邮趋势精选灵活配置混合,http://fund.eastmoney.com/001225.html,混合型,许进财,中邮基金
1013,001226,中邮稳健添利灵活配置混合,http://fund.eastmoney.com/001226.html,混合型,张萌,中邮基金
1014,001227,中邮信息产业灵活配置混合,http://fund.eastmoney.com/001227.html,混合型,任泽松,中邮基金
1015,001228,国联安鑫享灵活配置混合A,http://fund.eastmoney.com/001228.html,混合型,薛琳,国联安基金
1016,001229,德邦福鑫灵活配置混合A,http://fund.eastmoney.com/001229.html,混合型,许文波,德邦基金
1018,001231,银华泰利灵活配置混合A,http://fund.eastmoney.com/001231.html,混合型,葛鹤军,银华基金
1025,001239,长盛国企改革混合,http://fund.eastmoney.com/001239.html,混合型,田间,长盛基金
1030,001244,华泰柏瑞量化智慧混合,http://fund.eastmoney.com/001244.html,混合型,田汉卿,华泰柏瑞基金
1033,001247,华泰柏瑞新利混合A,http://fund.eastmoney.com/001247.html,混合型,杨景涵,华泰柏瑞基金
1034,001249,易方达新利灵活配置混合,http://fund.eastmoney.com/001249.html,混合型,张清华,易方达基金
1035,001250,天弘新活力混合,http://fund.eastmoney.com/001250.html,混合型,钱文成,天弘基金
1037,001252,中海进取收益混合,http://fund.eastmoney.com/001252.html,混合型,许定晴,中海基金
1038,001253,建信回报灵活配置混合,http://fund.eastmoney.com/001253.html,混合型,牛兴华,建信基金
1039,001254,泰达宏利新起点混合A,http://fund.eastmoney.com/001254.html,混合型,庞宝臣,泰达宏利基金
1040,001255,长城改革红利混合,http://fund.eastmoney.com/001255.html,混合型,赵波,长城基金
1041,001256,泓德优选成长混合,http://fund.eastmoney.com/001256.html,混合型,王克玉,泓德基金
1044,001259,德邦鑫星稳健灵活配置混合,http://fund.eastmoney.com/001259.html,混合型,戴鹤忠,德邦基金
1045,001260,广发安心混合,http://fund.eastmoney.com/001260.html,混合型,代宇,广发基金
1046,001261,中融新机遇混合,http://fund.eastmoney.com/001261.html,混合型,姜涛,中融基金
1047,001262,大成景明灵活配置混合A,http://fund.eastmoney.com/001262.html,混合型,朱哲,大成基金
1048,001263,大成景穗灵活配置混合A,http://fund.eastmoney.com/001263.html,混合型,陈会荣,大成基金
1049,001264,银华恒利灵活配置混合A,http://fund.eastmoney.com/001264.html,混合型,葛鹤军,银华基金
1050,001265,国泰兴益灵活配置混合A,http://fund.eastmoney.com/001265.html,混合型,樊利安,国泰基金
1051,001266,国投瑞银招财混合,http://fund.eastmoney.com/001266.html,混合型,綦缚鹏,国投瑞银基金
1052,001267,泰达宏利蓝筹混合,http://fund.eastmoney.com/001267.html,混合型,陈丹琳,泰达宏利基金
1053,001268,富国国家安全主题混合,http://fund.eastmoney.com/001268.html,混合型,王海军,富国基金
1054,001270,英大灵活配置混合型发起式A,http://fund.eastmoney.com/001270.html,混合型,袁忠伟,英大基金
1055,001271,英大灵活配置混合型发起式B,http://fund.eastmoney.com/001271.html,混合型,袁忠伟,英大基金
1056,001272,兴业聚利灵活配置混合,http://fund.eastmoney.com/001272.html,混合型,腊博,兴业基金
1057,001273,民生加银新动力混合A,http://fund.eastmoney.com/001273.html,混合型,杨林耘,民生加银基金
1058,001274,民生加银新动力混合D,http://fund.eastmoney.com/001274.html,混合型,杨林耘,民生加银基金
1059,001275,中邮创新优势灵活配置混合,http://fund.eastmoney.com/001275.html,混合型,刘田,中邮基金
1060,001276,建信新经济灵活配置混合,http://fund.eastmoney.com/001276.html,混合型,许杰,建信基金
1062,001278,前海开源清洁能源混合A,http://fund.eastmoney.com/001278.html,混合型,邱杰,前海开源基金
1063,001279,中海积极增利混合,http://fund.eastmoney.com/001279.html,混合型,左剑,中海基金
1064,001280,银华聚利灵活配置混合A,http://fund.eastmoney.com/001280.html,混合型,哈默,银华基金
1065,001281,长安鑫利优选混合A,http://fund.eastmoney.com/001281.html,混合型,林忠晶,长安基金
1067,001283,红塔红土盛金新动力混合A,http://fund.eastmoney.com/001283.html,混合型,罗薇,红塔红土
1068,001284,红塔红土盛金新动力混合C,http://fund.eastmoney.com/001284.html,混合型,罗薇,红塔红土
1069,001285,易方达新鑫混合I,http://fund.eastmoney.com/001285.html,混合型,张清华,易方达基金
1070,001286,易方达新鑫混合E,http://fund.eastmoney.com/001286.html,混合型,张清华,易方达基金
1071,001287,安信优势增长混合A,http://fund.eastmoney.com/001287.html,混合型,聂世林,安信基金
1072,001289,银华汇利灵活配置混合A,http://fund.eastmoney.com/001289.html,混合型,哈默,银华基金
1073,001290,广发安泰混合,http://fund.eastmoney.com/001290.html,混合型,代宇,广发基金
1075,001294,新华战略新兴产业灵活配置混,http://fund.eastmoney.com/001294.html,混合型,崔建波,新华基金
1076,001295,大成景源灵活配置混合A,http://fund.eastmoney.com/001295.html,混合型,黄万青,大成基金
1077,001296,长城转型成长灵活配置混合,http://fund.eastmoney.com/001296.html,混合型,赵波,长城基金
1078,001297,平安大华智慧中国混合,http://fund.eastmoney.com/001297.html,混合型,神爱前,平安大华基金
1079,001298,金鹰民族新兴混合,http://fund.eastmoney.com/001298.html,混合型,王喆,金鹰基金
1081,001300,大成睿景灵活配置混合A,http://fund.eastmoney.com/001300.html,混合型,李本刚,大成基金
1082,001301,大成睿景灵活配置混合C,http://fund.eastmoney.com/001301.html,混合型,李本刚,大成基金
1083,001302,前海开源金银珠宝混合A,http://fund.eastmoney.com/001302.html,混合型,谢屹,前海开源基金
1084,001303,银华稳利灵活配置混合A,http://fund.eastmoney.com/001303.html,混合型,孙慧,银华基金
1085,001304,建信鑫安回报灵活配置混合,http://fund.eastmoney.com/001304.html,混合型,牛兴华,建信基金
1086,001305,九泰天富改革混合,http://fund.eastmoney.com/001305.html,混合型,吴祖尧,九泰基金
1087,001306,中欧永裕混合A,http://fund.eastmoney.com/001306.html,混合型,魏博,中欧基金
1088,001307,中欧永裕混合C,http://fund.eastmoney.com/001307.html,混合型,魏博,中欧基金
1090,001309,东方红睿逸定期开放混合,http://fund.eastmoney.com/001309.html,混合型,林鹏,上海东方证券资产管理
1091,001310,华泰柏瑞行业竞争优势混合,http://fund.eastmoney.com/001310.html,混合型,吕慧建,华泰柏瑞基金
1092,001311,华安新回报灵活配置混合,http://fund.eastmoney.com/001311.html,混合型,朱才敏,华安基金
1093,001312,华安新优选灵活配置混合A,http://fund.eastmoney.com/001312.html,混合型,郑可成,华安基金
1095,001314,易方达新益混合I,http://fund.eastmoney.com/001314.html,混合型,林森,易方达基金
1096,001315,易方达新益混合E,http://fund.eastmoney.com/001315.html,混合型,林森,易方达基金
1097,001316,安信稳健增值混合A,http://fund.eastmoney.com/001316.html,混合型,张翼飞,安信基金
1098,001318,东方新策略灵活配置混合A,http://fund.eastmoney.com/001318.html,混合型,朱晓栋,东方基金
1100,001320,工银丰盈回报灵活配置混合,http://fund.eastmoney.com/001320.html,混合型,王君正,工银瑞信基金
1101,001321,兴业聚优灵活配置混合,http://fund.eastmoney.com/001321.html,混合型,腊博,兴业基金
1102,001322,东吴新趋势,http://fund.eastmoney.com/001322.html,混合型,戴斌,东吴基金
1103,001323,东吴移动互联A,http://fund.eastmoney.com/001323.html,混合型,刘元海,东吴基金
1104,001324,华宝新价值混合,http://fund.eastmoney.com/001324.html,混合型,李栋梁,华宝基金
1105,001325,鹏华弘和混合A,http://fund.eastmoney.com/001325.html,混合型,刘方正,鹏华基金
1106,001326,鹏华弘和混合C,http://fund.eastmoney.com/001326.html,混合型,刘方正,鹏华基金
1107,001327,鹏华弘华混合A,http://fund.eastmoney.com/001327.html,混合型,刘方正,鹏华基金
1108,001328,鹏华弘华混合C,http://fund.eastmoney.com/001328.html,混合型,刘方正,鹏华基金
1109,001329,鹏华弘实混合A,http://fund.eastmoney.com/001329.html,混合型,李韵怡,鹏华基金
1110,001330,鹏华弘实混合C,http://fund.eastmoney.com/001330.html,混合型,李韵怡,鹏华基金
1111,001331,鹏华弘信混合A,http://fund.eastmoney.com/001331.html,混合型,刘方正,鹏华基金
1112,001332,鹏华弘信混合C,http://fund.eastmoney.com/001332.html,混合型,刘方正,鹏华基金
1113,001333,大成景鹏灵活配置混合A,http://fund.eastmoney.com/001333.html,混合型,黄万青,大成基金
1114,001334,南方利鑫A,http://fund.eastmoney.com/001334.html,混合型,孙鲁闽,南方基金
1115,001335,南方利众A,http://fund.eastmoney.com/001335.html,混合型,吴剑毅,南方基金
1116,001336,鹏华弘益混合A,http://fund.eastmoney.com/001336.html,混合型,李韵怡,鹏华基金
1117,001337,鹏华弘益混合C,http://fund.eastmoney.com/001337.html,混合型,李韵怡,鹏华基金
1118,001338,安信稳健增值混合C,http://fund.eastmoney.com/001338.html,混合型,张翼飞,安信基金
1119,001339,兴银鼎新灵活配置混合,http://fund.eastmoney.com/001339.html,混合型,方军平,兴银基金
1120,001340,华泰柏瑞惠利灵活混合A,http://fund.eastmoney.com/001340.html,混合型,杨景涵,华泰柏瑞基金
1121,001341,华泰柏瑞惠利灵活混合C,http://fund.eastmoney.com/001341.html,混合型,杨景涵,华泰柏瑞基金
1122,001342,易方达新享混合A,http://fund.eastmoney.com/001342.html,混合型,张清华,易方达基金
1123,001343,易方达新享混合C,http://fund.eastmoney.com/001343.html,混合型,张清华,易方达基金
1124,001345,富国新收益灵活配置混合A,http://fund.eastmoney.com/001345.html,混合型,钟智伦,富国基金
1125,001347,富国新收益灵活配置混合C,http://fund.eastmoney.com/001347.html,混合型,钟智伦,富国基金
1126,001348,大摩新机遇混合,http://fund.eastmoney.com/001348.html,混合型,缪东航,摩根士丹利华鑫基金
1127,001349,富国改革动力混合,http://fund.eastmoney.com/001349.html,混合型,汪鸣,富国基金
1129,001352,民生加银新战略混合,http://fund.eastmoney.com/001352.html,混合型,杨林耘,民生加银基金
1130,001355,广发聚泰混合A,http://fund.eastmoney.com/001355.html,混合型,任爽,广发基金
1131,001356,广发聚泰混合C,http://fund.eastmoney.com/001356.html,混合型,任爽,广发基金
1132,001357,泓德泓富混合A,http://fund.eastmoney.com/001357.html,混合型,邬传雁,泓德基金
1133,001358,宝盈祥泰养老混合,http://fund.eastmoney.com/001358.html,混合型,陈若劲,宝盈基金
1134,001359,国联安添鑫灵活配置混合A,http://fund.eastmoney.com/001359.html,混合型,薛琳,国联安基金
1136,001362,景顺长城领先回报混合A,http://fund.eastmoney.com/001362.html,混合型,万梦,景顺长城基金
